streetLine1,postalCode,city,state,longitude,latitude
"32 Rue d'Apremont","J7C0L9","Blainville","Laurentides","-73.79713750892036","45.68173113354925"
"1000 Rue Cardinal","J7G2H2","Boisbriand","Laurentides","-73.835093629219","45.61962688715922"
"211 Rue Pelletier","J7G1G5","Boisbriand","Laurentides","-73.81375699538427","45.61943798612585"
"59 Rue De Lorne","J7C4L9","Blainville","Laurentides","-73.86764196924844","45.67941245852285"
"604 Boulevard du Coteau","J7E2K2","Sainte-Thérèse","Laurentides","-73.85777916284378","45.64998901978733"
"202 Carré Chayer","J7G2J5","Boisbriand","Laurentides","-73.82734547197995","45.61573179813251"
"3358 Rue Baudelaire","J7H1J1","Boisbriand","Laurentides","-73.86109185720662","45.62659110452415"
"29 Rue de la Flandre","J7C5G3","Blainville","Laurentides","-73.88860805841587","45.68785591762637"
"115 20e Avenue Ouest","J7C1E4","Blainville","Laurentides","-73.85373082451304","45.65406369318766"
"1119 Rue de la Mairie","J7C5B9","Blainville","Laurentides","-73.88415396632568","45.68799697379667"
"32 62e Avenue Est","J7C4X2","Blainville","Laurentides","-73.87437770287254","45.67361430224689"
"3 Place des Centaurées","J7E5W4","Sainte-Thérèse","Laurentides","-73.86075400313659","45.64636514829743"
"470 Rue des Cèdres","J5N0X8","Sainte-Anne-des-Plaines","Laurentides","-73.80614007112293","45.77054596329088"
"300 Chemin de la Côte-Saint-Louis","J7E5T6","Sainte-Thérèse","Laurentides","-73.8586579909989","45.6461918218465"
"69 Chemin de la Côte-Saint-Louis","J7E2H8","Sainte-Thérèse","Laurentides","-73.84900564770989","45.64892926171237"
"65 Rue des Florins","J7C5E5","Blainville","Laurentides","-73.90037587124873","45.69971094715935"
"71 Rue du Commandant","J7C5X2","Blainville","Laurentides","-73.87950404029681","45.68955115446512"
"25 Rue du Marché","J7E5T2","Sainte-Thérèse","Laurentides","-73.8455009751848","45.63860295792658"
"226 Boulevard d'Annecy","J7E5H7","Sainte-Thérèse","Laurentides","-73.82181728346254","45.64374675530902"
"120 Rue Blainville Ouest","J7E1Y1","Sainte-Thérèse","Laurentides","-73.84935694517972","45.63927430126318"
"2910 Rue Bécancour","G0S1V0","Lyster","Centre-du-Québec","-71.5974261753427","46.3728740712194"
"658 Rue Nicole","J7C3H5","Blainville","Laurentides","-73.8571191991275","45.66283088972362"
"15 Rue des Pins","J5N2Z4","Sainte-Anne-des-Plaines","Laurentides","-73.77042424518663","45.76293994155228"
"105 Rue Beaudoin","G0S1V0","Lyster","Centre-du-Québec","-71.6026469450361","46.3722891187043"
"120 Rue René","J5N3C2","Sainte-Anne-des-Plaines","Laurentides","-73.82281311567789","45.76553322239233"
"18 Rue de Maintenon","J7B1M6","Blainville","Laurentides","-73.81118450163447","45.66585796705624"
"14 Rue Rémi-Franc","J7C0T7","Blainville","Laurentides","-73.82542180791235","45.68445345001835"
"300 Chemin de la Côte-Saint-Louis","J7E5T6","Sainte-Thérèse","Laurentides","-73.8586579909989","45.6461918218465"
"5 Rue Mainville","J7E4V5","Sainte-Thérèse","Laurentides","-73.82316812632068","45.63708140102987"
"5 Rue Mainville","J7E4V5","Sainte-Thérèse","Laurentides","-73.82316812632068","45.63708140102987"
"259 Rue Mainville","J7E2V7","Sainte-Thérèse","Laurentides","-73.83603505182886","45.64648640015218"
"9 Rue Mainville","J7E4V5","Sainte-Thérèse","Laurentides","-73.823733177843","45.63747058150959"
"55 Rue de Talcy","J7B0A2","Blainville","Laurentides","-73.83306558494174","45.66366433660784"
"245 Rue Marie-Chapleau","J7C3M6","Blainville","Laurentides","-73.88489474968611","45.66492358464216"
"40 Rue Simon-Lussier","J7C0M6","Blainville","Laurentides","-73.86912676513352","45.6701934423386"
"41 Rue des Pommiers","J7C5R2","Blainville","Laurentides","-73.87559122285218","45.67656169382091"
"1865 5e Rang","G0S1K0","Inverness","Centre-du-Québec","-71.528276416196","46.2464798149556"
"9 65e Avenue Ouest","J7C1P1","Blainville","Laurentides","-73.87978441732355","45.67216572214508"
"7 45e Avenue Est","J7C3N1","Blainville","Laurentides","-73.86547807436173","45.66500473496749"
"1860 Rue Bécancour","G0S1V0","Lyster","Centre-du-Québec","-71.6254214061401","46.374051491283"
"111 48e Avenue Est","J7C1M4","Blainville","Laurentides","-73.86366324933553","45.67013049036989"
"43 Rue de Calais","J7C5C4","Blainville","Laurentides","-73.9081592890636","45.68396424071859"
"1386 Rue d'Alençon","J7C4X5","Blainville","Laurentides","-73.90964385589443","45.68685639813138"
"1035 Rue des Francs-Bourgeois","J7H0H2","Boisbriand","Laurentides","-73.85367382907992","45.62785379074949"
"492 Place des Ancêtres","J5N0N8","Sainte-Anne-des-Plaines","Laurentides","-73.81303471997816","45.76704884064902"
"408 Rang Lepage","J5N2M5","Sainte-Anne-des-Plaines","Laurentides","-73.78507061771487","45.72592516476911"
"85 Boulevard des Châteaux","J7B0A8","Blainville","Laurentides","-73.80143264959695","45.65656239916498"
"215 Rue Bruchési","J7B1E1","Blainville","Laurentides","-73.81814642280176","45.65107287288213"
"3754 Carré Bernard","J7H1K8","Boisbriand","Laurentides","-73.86366923064544","45.62937618839727"
"615 8e Rang Est","G0S1V0","Lyster","Centre-du-Québec","-71.5525171260436","46.3667908367563"
"3074 10e-et-11e Rang","G0S1K0","Inverness","Centre-du-Québec","-71.3991919123483","46.2621381429224"
"420 Rue Champagne","J7G2V1","Boisbriand","Laurentides","-73.84864728302873","45.6139293435796"
"2865 Avenue de la Renaissance","J7H1T9","Boisbriand","Laurentides","-73.86074343183454","45.61434394830052"
"16 Rue Sicard","J7E3W7","Sainte-Thérèse","Laurentides","-73.85111844298407","45.63639931280648"
"3740 Rue La Vérendrye","J7H1R5","Boisbriand","Laurentides","-73.85620807934313","45.63673890516722"
"20 34e Avenue Ouest","J7C2X9","Blainville","Laurentides","-73.85816965097409","45.65799115743274"
"290 Place Claude-Dagenais","J7E0C1","Sainte-Thérèse","Laurentides","-73.83991078744145","45.646690849499"
"728 Rue Marier","J7E3Y4","Sainte-Thérèse","Laurentides","-73.85756454299273","45.65457887928552"
"79 Rue Aldéric-Huot","J7E5K5","Sainte-Thérèse","Laurentides","-73.84858542205724","45.64709257414872"
"281 Rue de la Volière","J5N4K5","Sainte-Anne-des-Plaines","Laurentides","-73.7993691531092","45.76669475569938"
"421 Rue Séraphin-Bouc","J5N3Y4","Sainte-Anne-des-Plaines","Laurentides","-73.82535441865718","45.73927943312142"
"13 73e Avenue Est","J7C1T1","Blainville","Laurentides","-73.8823934584309","45.67643120442995"
"30 Rue du Castillo","J7B1M4","Blainville","Laurentides","-73.80262994601064","45.6645042285881"
"141 Rue Beaudoin","G0S1V0","Lyster","Centre-du-Québec","-71.6062476900667","46.375309567216"
"35 Rue du Camarguais","J7C4P4","Blainville","Laurentides","-73.87310630385868","45.68896934566646"
"198 Rue de la Volière","J5N4K6","Sainte-Anne-des-Plaines","Laurentides","-73.80367344042718","45.76144653854439"
"156 Rue de Caplan","J7B1H6","Blainville","Laurentides","-73.82145803378197","45.65130645822565"
"9 Rue Marie-Uguay","J7C5G8","Blainville","Laurentides","-73.88602774271624","45.67294557950435"
"14 Carré Dominique","J7C3E6","Blainville","Laurentides","-73.88760125276431","45.67590069903622"
"730 3e Rang Est","G0S1V0","Lyster","Centre-du-Québec","-71.6088416536339","46.4006773246492"
"1185 Boulevard du Curé-Labelle","J7C4K6","Blainville","Laurentides","-73.8933918045134","45.68161276553931"
"21 Rue Simon-Lussier","J7C0Y6","Blainville","Laurentides","-73.86972003711924","45.6691926797965"
"17 Rue du Mont-Blanc","J7C3Z3","Blainville","Laurentides","-73.80335173676418","45.687094817029"
"63 76e Avenue Est","J7C1V1","Blainville","Laurentides","-73.87982219943838","45.68152376153522"
"1343 Boulevard Céloron","J7C5C6","Blainville","Laurentides","-73.9026653656137","45.6971118099511"
"281 Chemin du Bas-de-Sainte-Thérèse","J7B0B3","Blainville","Laurentides","-73.80730650012718","45.65047058068574"
"85 Boulevard des Châteaux","J7B0A8","Blainville","Laurentides","-73.80143264959695","45.65656239916498"
"15 62e Avenue Est","J7C1N7","Blainville","Laurentides","-73.87530637961095","45.67236051663961"
"668 Rue Papineau","J7G2T7","Boisbriand","Laurentides","-73.82836249708677","45.62404019412248"
"31 Rue Norman-Bethune","J7C3S5","Blainville","Laurentides","-73.86185867320002","45.66694181105031"
"638 Rue Papineau","J7G2T7","Boisbriand","Laurentides","-73.8280129433982","45.62373065039228"
"430 Place du Patrimoine","J5N2Y9","Sainte-Anne-des-Plaines","Laurentides","-73.81129320721634","45.7671925084338"
"142 Rue Valiquet","J5N4J5","Sainte-Anne-des-Plaines","Laurentides","-73.81870249672815","45.76664731188321"
"83 Rue du Bourget","J7C3X6","Blainville","Laurentides","-73.80050551866479","45.6773527100172"
"217 Boulevard René-A.-Robert","J7E4L1","Sainte-Thérèse","Laurentides","-73.81882731939469","45.64360229894923"
"581 Rue Magnan","J7E2K7","Sainte-Thérèse","Laurentides","-73.8631393021892","45.64757870051251"
"9 Rue Aldéric-Huot","J7E5K6","Sainte-Thérèse","Laurentides","-73.84572440775703","45.64722151869919"
"53 Rue Saint-Pierre","J7E5R2","Sainte-Thérèse","Laurentides","-73.82072830639338","45.63726220548217"
"54 Rue Napoléon","J7E5E4","Sainte-Thérèse","Laurentides","-73.8393470694954","45.63274814266565"
"400 Route Fournier","G0S1V0","Lyster","Centre-du-Québec","-71.5253849919739","46.3469376682921"
"19 109e Avenue Ouest","J7C3J6","Blainville","Laurentides","-73.90481972147354","45.68731367676006"
"16 Rue de Chanaz","J7C3J2","Blainville","Laurentides","-73.8004907300784","45.68593726774591"
"70 Boulevard de Chambéry","J7C0Z4","Blainville","Laurentides","-73.80453700557064","45.67809338254285"
"160 Rue des Myosotis","J7E5L6","Sainte-Thérèse","Laurentides","-73.85258583053104","45.644291319289"
"235 Rue Marie-Chapleau","J7C3M6","Blainville","Laurentides","-73.88489474968611","45.66492358464216"
"10 Rue des Violettes","J7C4T2","Blainville","Laurentides","-73.8787898869876","45.66170400677905"
"87 Rue Champagne","J5N0Y3","Sainte-Anne-des-Plaines","Laurentides","-73.8234911365304","45.76938242445425"
"411 Montée Morel","J5N2T5","Sainte-Anne-des-Plaines","Laurentides","-73.86256782633917","45.79302623450679"
"618 Rue Nicole","J7C3H5","Blainville","Laurentides","-73.85339854012436","45.66245116783973"
"37 Rue de Gatineau","J7B1T3","Blainville","Laurentides","-73.83444256489376","45.65998854978749"
"25 Rue du Marché","J7E5T2","Sainte-Thérèse","Laurentides","-73.8455009751848","45.63860295792658"
"106 Rue Napoléon","J7E5C9","Sainte-Thérèse","Laurentides","-73.84046494086918","45.63096948681573"
"186 Rue des Marquisats","J7E5J6","Sainte-Thérèse","Laurentides","-73.82430335358308","45.64550340442788"
"19 79e Avenue Est","J7C1V4","Blainville","Laurentides","-73.88445039410506","45.67877282158624"
"2939 Rue Marius-Barbeau","J7H1P3","Boisbriand","Laurentides","-73.85903426186974","45.61714628842552"
"234 Rue de Pierrefontaine","J7G1Y4","Boisbriand","Laurentides","-73.82068722218601","45.61785059063017"
"349 Rue Chabot","J7G1J7","Boisbriand","Laurentides","-73.84096553122431","45.6125747842299"
"30 Rue d'Amqui","J7B1X3","Blainville","Laurentides","-73.83250800150145","45.66049808455282"
"117 Rue du Nivolet","J7C0L3","Blainville","Laurentides","-73.81461118662348","45.67631475915395"
"129 Rue Sicard","J7E3X2","Sainte-Thérèse","Laurentides","-73.85512240081277","45.6407510074104"
"1252 Boulevard Céloron","J7C5G5","Blainville","Laurentides","-73.89388592044938","45.6971869797347"
"994 Rue Paul-Sicotte","J7E5A6","Sainte-Thérèse","Laurentides","-73.87141603573565","45.66140940168749"
"2856 Rue Jacques-Brel","J7H1K3","Boisbriand","Laurentides","-73.85627514523127","45.6180854210322"
"310 Boulevard du Curé-Boivin","J7G2L1","Boisbriand","Laurentides","-73.8231994137507","45.61877022088941"
"1529 Avenue Alexandre-le-Grand","J7G3C6","Boisbriand","Laurentides","-73.84032630119904","45.62315591945534"
"243 Rue de Pierrefontaine","J7G1Y1","Boisbriand","Laurentides","-73.8205153635728","45.61828535649254"
"3290 Rue Bécancour","G0S1V0","Lyster","Centre-du-Québec","-71.5883705352478","46.372852874127"
"385 Montée Sanche","J7G1Y2","Boisbriand","Laurentides","-73.82755440123698","45.62934940930272"
"178 Rang Sainte-Claire","J5N3V3","Sainte-Anne-des-Plaines","Laurentides","-73.7528945717692","45.76438670479896"
"26 Boulevard Sainte-Anne","J5N3M9","Sainte-Anne-des-Plaines","Laurentides","-73.82383135897312","45.75043159508699"
"315 Rue Gosford","G0S1K0","Inverness","Centre-du-Québec","-71.5238629533518","46.2581671651698"
"373 Chemin du Bas-de-Sainte-Thérèse","J7A0A1","Blainville","Laurentides","-73.79658482059637","45.65220190641892"
"58 Rue de Lindoso","J7B1Z7","Blainville","Laurentides","-73.82665012456431","45.67045793724376"
"467 Boulevard Sainte-Anne","J5N3M2","Sainte-Anne-des-Plaines","Laurentides","-73.81451175296185","45.76623118569854"
"10 Rue des Deniers","J7C5B1","Blainville","Laurentides","-73.8966173778975","45.70390817704974"
"581 Rue Rosa","J7C2A6","Blainville","Laurentides","-73.85118009737106","45.66065829242815"
"25 Rue du Marché","J7E5T2","Sainte-Thérèse","Laurentides","-73.8455009751848","45.63860295792658"
"565 Rue Lampron","J5N2E8","Sainte-Anne-des-Plaines","Laurentides","-73.81428211454127","45.77216324525065"
"517 Rue Lacasse","J5N2E2","Sainte-Anne-des-Plaines","Laurentides","-73.81437289934695","45.77125241832719"
"159 Rue Régimbald","J7E4S5","Sainte-Thérèse","Laurentides","-73.82674085363152","45.64549651950529"
"108 Rue Sicard","J7E5W8","Sainte-Thérèse","Laurentides","-73.85396127471289","45.63893669244104"
"12 Rue Migneault","J7E3C4","Sainte-Thérèse","Laurentides","-73.8304882605556","45.63565079613062"
"1835 Rue Dublin","G0S1K0","Inverness","Centre-du-Québec","-71.5205911904595","46.2595845562308"
"1171 Rue Vianney","J7C3B1","Blainville","Laurentides","-73.89340952564996","45.67865231176032"
"132 Rue Blainville Ouest","J7E1Y2","Sainte-Thérèse","Laurentides","-73.8506244484185","45.63946014496062"
"129 Rue Sarah-Garth","J7C4T6","Blainville","Laurentides","-73.89859761104101","45.69522705775704"
"507 Rue Frontenac","J7C2R1","Blainville","Laurentides","-73.85260952762248","45.65326633173785"
"104 Boulevard de Chambéry","J7C1R5","Blainville","Laurentides","-73.80255054340498","45.68212238895646"
"1344 Rue Louis-Dantin","J7G3H1","Boisbriand","Laurentides","-73.85038043310286","45.61015177318885"
"1265 Rue Charles-Olivier","J7G2Z6","Boisbriand","Laurentides","-73.84022914808308","45.61694392719526"
"10 Rue du Nivolet","J7C0L2","Blainville","Laurentides","-73.8105868397828","45.67687697395121"
"400 10e Rang","G0S1V0","Lyster","Centre-du-Québec","-71.4989650695299","46.362941460623"
"503 Rue Frontenac","J7C1E7","Blainville","Laurentides","-73.85209837282474","45.65359184912401"
"61 54e Avenue Est","J7C0P3","Blainville","Laurentides","-73.87071307543316","45.66991831942367"
"25 Rue des Écus","J7C5V7","Blainville","Laurentides","-73.8952168910599","45.70747625464691"
"301 Place Claude-Dagenais","J7E0E3","Sainte-Thérèse","Laurentides","-73.84103797995212","45.6463815954292"
"52 Rue des Favoles","J7C5W7","Blainville","Laurentides","-73.83828270023785","45.6541644024123"
"38 Rue des Albatros","J7C0B6","Blainville","Laurentides","-73.9025158010142","45.68114912711937"
"3600 Boulevard de la Grande-Allée","J7H1H5","Boisbriand","Laurentides","-73.8585762295111","45.63157550056065"
"17 Rue Blanchard","J7E3R9","Sainte-Thérèse","Laurentides","-73.83719921754788","45.63178904325914"
"223 Boulevard Sainte-Anne","J5N3L8","Sainte-Anne-des-Plaines","Laurentides","-73.81138324160635","45.76350499892725"
"85 Avenue Therrien","J5N4B4","Sainte-Anne-des-Plaines","Laurentides","-73.82729864979923","45.76748192375874"
"1541 Rue du Chevrillard","J7G2W7","Boisbriand","Laurentides","-73.84543095948659","45.61646500684908"
"92 Rue Prévost","J7G2S2","Boisbriand","Laurentides","-73.83331952018341","45.62771733516788"
"2678 Place de Biarritz","J7H1T5","Boisbriand","Laurentides","-73.85709483548052","45.61362568854323"
"1065 Rue des Francs-Bourgeois","J7H0G9","Boisbriand","Laurentides","-73.85352275985696","45.62892954017304"
"18 Rue Bellevue","J7E2C8","Sainte-Thérèse","Laurentides","-73.83490187922905","45.65009788587695"
"1554 Rue des Chênaies","J7G2V4","Boisbriand","Laurentides","-73.8471696497031","45.6153429146823"
"58 Boulevard de Chambéry","J7C0P9","Blainville","Laurentides","-73.80531352644165","45.67636529890991"
"25 Rue du Marché","J7E5T2","Sainte-Thérèse","Laurentides","-73.8455009751848","45.63860295792658"
"3530 Carré Marguerite-Bourgeoys","J7H1P5","Boisbriand","Laurentides","-73.85963475245869","45.62832260181035"
"3606 Carré Arthur-Buies","J7H1M3","Boisbriand","Laurentides","-73.86149252232302","45.62783440057765"
"25 Rue du Marché","J7E5T2","Sainte-Thérèse","Laurentides","-73.8455009751848","45.63860295792658"
"86 Rue Napoléon","J7E5C9","Sainte-Thérèse","Laurentides","-73.8400963444562","45.63152853415288"
"24 Rue Saint-Jean","J7E3N4","Sainte-Thérèse","Laurentides","-73.84446505471715","45.63844425129397"
"35 Rue de Falaise","J7B1X6","Blainville","Laurentides","-73.8196938479725","45.67501245197207"
"1065 Rue des Francs-Bourgeois","J7H0G9","Boisbriand","Laurentides","-73.85352275985696","45.62892954017304"
"53 Rue des Favoles","J7C5W7","Blainville","Laurentides","-73.83783523031357","45.65443574622753"
"400 Montée Morel","J5N2T9","Sainte-Anne-des-Plaines","Laurentides","-73.86611361590325","45.79275003148448"
"5 Rue Tassé","J7E1V4","Sainte-Thérèse","Laurentides","-73.83807011045045","45.64008287178803"
"4 Rue des Oursins","G0T1K0","Les Escoumins","Côte-Nord","-69.42039790220579","48.3182595783117"
"125 Chemin des Petites-Forges","G0X1J0","Hérouxville","Mauricie","-72.6610808006806","46.712901686641"
"1076 Rue McKenzie","J6W3J8","Terrebonne","Lanaudière","-73.6440900990224","45.7021650916565"
"1402 Nuuvuk Bay Road","J0M1C0","Kuujjuaq","Nord-du-Québec","-68.3777360974972","58.108223670189"
"105 Rue des Ancêtres","G3L2A6","Saint-Raymond","Capitale-Nationale","-71.8304235954008","46.8832192273592"
"1113 Rue Boivin","G8K3H9","Saint-Félicien","Saguenay–Lac-Saint-Jean","-72.4504820466062","48.6560142829044"
"3234 Boulevard Taschereau","J4V2H3","Longueuil","Montérégie","-73.4830090758755","45.4951598237154"
"4400 Boulevard de Hauteville","J6X2Y7","Terrebonne","Lanaudière","-73.6633737232172","45.7094043194345"
